Leg_Index,cmd_ q_des_abad,cmd_ q_des_hip,cmd_ q_des_knee,cmd_ qd_des_abad,cmd_ qd_des_hip,cmd_ qd_des_knee,cmd_ kp_abad,cmd_ kp_hip,cmd_ kp_knee,cmd_ kd_abad,cmd_ kd_hip,cmd_ kd_knee,cmd_ tau_abad_ff,cmd_ tau_hip_ff,cmd_ tau_knee_ff,cmd_ Control Mode,cmd_ Checksum,cmd_ Flags_raw,cmd_ Flags,data_ q_abad,data_ q_hip,data_ q_knee,data_ qd_abad,data_ qd_hip,data_ qd_knee,data_ tau_m_abad,data_ tau_m_hip,data_ tau_m_knee,data_ CalcChecksum,data_ RcvdChecksum,data_ Flag_dataraw,data_ Flag_data,stm_ ab_p,stm_ hip_p,stm_ knee_p,stm_ ab_v,stm_ hip_v,stm_ knee_v,stm_ ab_kp,stm_ hip_kp,stm_ knee_kp,stm_ ab_kd,stm_ hip_kd,stm_ knee_kd,stm_ ab_t,stm_ hip_t,stm_ knee_t,stm_ flags,stm_ checksum,stm_ nan_rcvd,stm_ checksumerror,stm_ ab_motorTrqCalcAfterLim,stm_ ab_motorTrqCalcBeforeLim,stm_ hip_motorTrqCalcAfterLim,stm_ hip_motorTrqCalcBeforeLim,stm_ knee_motorTrqCalcAfterLim,stm_ knee_motorTrqCalcBeforeLim
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5.69781208,-6.10202408,-3.30541968,1,-2114978538,65537,1,-0.703249931,-0.453383446,1.00645959,0.256408691,3.11355209,3.68131828,1.57380259,1.43695009,1.02639294,12091164,12091164,-2115983316,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,-3.0,-3.0,0,0,0,0,3.0,5.69781208,-3.0,-6.10202408,-3.0,-4.95812941
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-6.2993331,4.46079922,4.82949924,1,-1091880635,65537,1,-0.232128143,-0.391965866,1.06724167,0.0854682922,0.451770782,-5.21978188,-1.57380259,0.0684261993,0.889540553,66455390,66455390,-2120218672,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,3.0,3.0,0,0,0,0,-3.0,-6.2993331,3.0,4.46079922,3.0,7.24424887
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-4.75324917,-7.25068283,-4.54855394,1,-1091880635,65537,1,0.864995956,-0.0963230133,0.347015381,0.0366287231,0.354091644,15.9157505,-1.57380259,1.57380259,0.20527859,66455390,66455390,-2141145136,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0,0,0,0,-3.0,-4.75324917,-3.0,-7.25068283,-3.0,-6.82283115
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,56.9009857,0.39492321,0.054878857,1,-2114978538,65537,1,-1.49214172,0.141336441,-0.116095863,-0.0122108459,-0.0366287231,0.0183162689,1.43695009,0.342130989,0.0684261993,12091164,12091164,-2145376216,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.39492321,0.0823182836,0,0,0,0,3.0,56.9009857,0.39492321,0.39492321,0.0823182836,0.0823182836
